,sequence_id,id,length,type,remaining_charge,slope_angle,remaining_length,remaining_ze_length,remaining_slope_angle,speed,result
12131,4,22_Bus18_0%,690.0,-1,4.115645956684637,0.0115936834214502,12819.9,0.0,0.0082246341581991,6.858846918489066,0.0
12132,4,23_Bus18_0%,140.6,-1,4.119535759359405,-0.0284418304281952,12129.9,0.0,0.0077432723422468,3.446078431372549,1.0
12133,4,24_Bus18_0%,277.3,-1,4.119535759359405,0.0216338403342856,11989.3,0.0,0.0074044780009776,6.374712643678161,0.0
12134,4,25_Bus18_0%,204.8,-1,3.822142396594561,0.0048827736954478,11712.0,0.0,0.0074675206086158,6.3015384615384615,1.0
12135,4,26_Bus18_0%,482.0,-1,3.5353832689410485,-0.0145218006918249,11507.2,0.0,0.0072866416321233,8.310344827586206,1.0
12136,4,27_Bus18_0%,141.6,-1,3.667011222532624,0.0282410772047877,11025.2,0.0,0.0067352091170532,3.453658536585366,0.0
12137,4,28_Bus18_0%,141.6,-1,3.67102181466112,-0.0282410772047877,10883.6,0.0,0.0061539694390063,3.4452554744525545,1.0
12138,4,29_Bus18_0%,251.4,-1,3.551724272165866,-0.0079552816579865,10742.000000000002,0.0,0.0061039329884791,7.664634146341465,1.0
12139,4,30_Bus18_0%,170.9,-1,3.5705019344539446,0.0058513082935695,10490.6,0.0,0.006111150836905,11.097402597402596,0.0
12140,4,31_Bus18_0%,322.5,-1,3.184941740844001,0.0,10319.7,0.0,0.0062908905674023,4.282868525896414,1.0
12141,4,32_Bus18_0%,124.1,-1,3.263537859238043,0.0080578433276386,9997.2,0.0,0.0062373465443648,11.080357142857142,1.0
12142,4,33_Bus18_0%,555.5,-1,2.299942124905173,-0.0018001780734222,9873.1,0.0,0.0063760080590817,11.154618473895583,1.0
12143,4,34_Bus18_0%,217.5,-1,2.406500119689263,-0.0045976687531222,9317.6,0.0,0.006433373843145,7.851985559566788,1.0
12144,4,35_Bus18_0%,260.6,-1,2.088803683362717,0.0,9100.1,0.0,0.0066478196379165,5.895927601809955,1.0
12145,4,36_Bus18_0%,281.6,-1,2.1825849086776987,0.0071021533126153,8839.500000000002,0.0,0.0066321529594786,6.641509433962265,0.0
12146,4,37_Bus18_0%,443.8,-1,1.6285388842873123,0.0,8557.900000000001,0.0,0.0068690155651742,7.458823529411765,1.0
12147,4,38_Bus18_0%,204.0,-1,1.7371882951661506,-0.0049019215214491,8114.099999999999,0.0,0.006941870900127,10.625,0.0
12148,4,39_Bus18_0%,793.2,-1,1.7371882951661506,0.0037821302262699,7910.099999999999,0.0,0.0070633993875831,10.505960264900663,0.0
12149,4,40_Bus18_0%,386.1,-1,1.6135215512262584,-0.0025899967986821,7116.9,0.0,0.0072423354911391,10.520435967302452,1.0
12150,4,41_Bus18_0%,170.6,-1,1.1170626837621171,0.0,6730.799999999999,0.0,0.0075440994699366,11.223684210526317,1.0
12151,4,42_Bus18_0%,105.2,-1,0.989409799949056,0.0,6560.2,0.0,0.0078721037947164,11.434782608695654,1.0
12152,4,43_Bus18_0%,136.6,-1,1.113277406866583,0.0,6455.0,0.0,0.0082299266944763,11.016129032258064,1.0
12153,4,44_Bus18_0%,467.5,-1,1.113277406866583,0.0128335199955341,6318.400000000001,0.0,0.0080107079658545,9.883720930232558,0.0
12154,4,45_Bus18_0%,166.7,-1,1.1250760258114183,-0.0179944582632382,5850.900000000001,0.0,0.0075115204509853,5.93238434163701,1.0
12155,4,46_Bus18_0%,368.8,-1,1.082259367440216,-0.0054229403319965,5684.2,0.0,0.0076214457204057,10.507122507122508,1.0
12156,4,47_Bus18_0%,659.3,-1,1.082259367440216,0.0,5315.400000000001,0.0,0.0080448593715394,10.36635220125786,0.0
12157,4,48_Bus18_0%,137.0,-1,0.9247624678858388,0.0,4656.099999999999,0.0,0.0085180863933947,5.330739299610895,1.0
12158,4,49_Bus18_0%,103.6,-1,0.9334008183968824,-0.0193026216186832,4519.1,0.0,0.0078440529418141,4.730593607305936,1.0
